id,name,mass (g),fall,year,GeoLocation
51949,Jiddat al Harasis 600,5750.8,Found,2009,"(19.79552, 55.6831)"
51950,Jiddat al Harasis 601,59.8,Found,2009,"(19.64415, 55.73958)"
51951,Jiddat al Harasis 602,40,Found,2009,"(19.67827, 55.86458)"
51952,Jiddat al Harasis 603,29.4,Found,2009,"(19.70455, 55.8819)"
51953,Jiddat al Harasis 604,754,Found,2009,"(19.78957, 55.97618)"
51954,Jiddat al Harasis 605,58.5,Found,2009,"(19.8629, 56.00598)"
51955,Jiddat al Harasis 606,114.7,Found,2009,"(19.92943, 55.92347)"
51956,Jiddat al Harasis 607,1317.6,Found,2009,"(19.90803, 55.9086)"
51957,Jiddat al Harasis 608,120.6,Found,2009,"(19.85902, 55.94038)"
51958,Jiddat al Harasis 609,442.9,Found,2009,"(19.8598, 55.94635)"
51959,Jiddat al Harasis 610,457.5,Found,2009,"(19.87235, 55.98085)"
51960,Jiddat al Harasis 611,109.5,Found,2009,"(19.9576, 56.06062)"
51961,Shalim 008,323.5,Found,2009,"(18.86795, 55.45073)"
51962,Shalim 009,9472.2,Found,2009,"(18.87253, 55.47592)"
51963,Shalim 010,291.6,Found,2009,"(18.88868, 55.43785)"
51964,Shalim 011,201.2,Found,2009,"(18.90015, 55.59347)"
51965,Shalim 012,101.9,Found,2009,"(18.94255, 55.63143)"
51966,Shalim 013,405.8,Found,2009,"(18.98645, 55.58648)"
51967,Shalim 014,34.1,Found,2009,"(18.99932, 55.49522)"
51968,Jiddat al Harasis 612,179.7,Found,2009,"(19.0097, 55.34313)"
51969,Jiddat al Harasis 613,241,Found,2009,"(19.0092, 55.33403)"
51970,Jiddat al Harasis 614,3532.9,Found,2009,"(19.01055, 55.31255)"
51971,Jiddat al Harasis 615,111.3,Found,2009,"(19.15512, 55.43118)"
51972,Jiddat al Harasis 616,360.5,Found,2009,"(19.17135, 55.4217)"
51973,Jiddat al Harasis 617,128.4,Found,2009,"(19.19395, 55.41717)"
51974,Jiddat al Harasis 618,42.9,Found,2009,"(19.23997, 55.37023)"
51975,Jiddat al Harasis 619,14.5,Found,2009,"(19.32625, 55.3659)"
51976,Jiddat al Harasis 620,244.6,Found,2009,"(19.37127, 55.36915)"
51977,Jiddat al Harasis 621,43.4,Found,2009,"(19.38518, 55.3774)"
51978,Jiddat al Harasis 622,76.5,Found,2009,"(19.42165, 55.36857)"
51979,Jiddat al Harasis 623,22.1,Found,2009,"(19.43098, 55.36403)"
51980,Jiddat al Harasis 624,34.2,Found,2009,"(19.43198, 55.36335)"
51981,Ramlat as Sahmah 309,1435.43,Found,2009,"(20.7658, 55.43587)"
51982,Ramlat as Sahmah 310,1223.2,Found,2009,"(20.78308, 55.44327)"
51983,Ramlat as Sahmah 311,20.3,Found,2009,"(20.78388, 55.44787)"
51984,Ramlat as Sahmah 312,472.7,Found,2009,"(20.7982, 55.47148)"
51985,Ramlat as Sahmah 313,111.3,Found,2009,"(20.79892, 55.47203)"
51986,Ramlat as Sahmah 314,219,Found,2009,"(20.8016, 55.47315)"
51987,Ramlat as Sahmah 315,2.9,Found,2009,"(20.80178, 55.4736)"
51988,Ramlat as Sahmah 316,2706,Found,2009,"(20.89485, 55.50613)"
51989,Ramlat as Sahmah 317,237.2,Found,2009,"(20.89328, 55.49375)"
51990,Ramlat as Sahmah 318,1172.4,Found,2009,"(20.89335, 55.4936)"
51991,Ramlat as Sahmah 319,948.4,Found,2009,"(20.88187, 55.43452)"
51992,Ramlat as Sahmah 320,1002.3,Found,2009,"(20.8728, 55.42773)"
51993,Ramlat as Sahmah 321,171.9,Found,2009,"(20.88473, 55.42098)"
51994,Ramlat as Sahmah 322,264.4,Found,2009,"(20.91903, 55.41193)"
51995,Ramlat as Sahmah 323,161.8,Found,2009,"(20.79907, 55.4247)"
51996,Ramlat as Sahmah 324,63.2,Found,2009,"(20.11858, 56.2943)"
51997,Ramlat as Sahmah 325,850.8,Found,2009,"(20.26043, 56.49015)"
51998,Sayh al Uhaymir 516,115.5,Found,2009,"(20.35648, 56.54885)"
51999,Sayh al Uhaymir 517,1.7,Found,2009,"(20.35638, 56.55142)"
52000,Sayh al Uhaymir 518,390.3,Found,2009,"(20.37153, 56.51082)"
52001,Sayh al Uhaymir 519,403.2,Found,2009,"(20.37165, 56.51017)"
52002,Ramlat as Sahmah 326,65.4,Found,2009,"(20.40627, 56.47532)"
52003,Ramlat as Sahmah 327,199,Found,2009,"(20.41363, 56.47823)"
52004,Ramlat as Sahmah 328,1732.7,Found,2009,"(20.42085, 56.49987)"
52005,Sayh al Uhaymir 520,30.2,Found,2009,"(20.42087, 56.50033)"
52006,Sayh al Uhaymir 521,350.1,Found,2009,"(20.40432, 56.64205)"
52007,Sayh al Uhaymir 522,977.8,Found,2009,"(20.40702, 56.65228)"
52008,Sayh al Uhaymir 523,265.2,Found,2009,"(20.41533, 56.6655)"
52009,Sayh al Uhaymir 524,1485.7,Found,2009,"(21.03712, 57.2311)"
52010,Dhofar 1577,530,Found,2008,"(19.2872, 54.63597)"
52011,Dhofar 1578,231.1,Found,2009,"(19.55387, 54.03053)"
52012,En Naffatiyah,87.2,Found,2007,"(33.21888, 10.83445)"
52013,Chocolate Mountains,699,Found,2004,"(33.01222, -114.86667)"
52014,Tungsten Mountain 541,5.7,Found,2007,"(39.6884, -117.62422)"
52015,Northwest Africa 6280,135,Found,2010,"(0.0, 0.0)"
52016,Northwest Africa 6281,130,Found,2010,"(0.0, 0.0)"
52017,Northwest Africa 6282,129,Found,2010,"(0.0, 0.0)"
52018,Northwest Africa 6283,104,Found,2006,"(0.0, 0.0)"
52019,Northwest Africa 6284,1021,Found,2006,"(0.0, 0.0)"
52020,Northwest Africa 6285,2211,Found,2008,"(0.0, 0.0)"
52021,Northwest Africa 6286,488,Found,2010,"(0.0, 0.0)"
52022,Northwest Africa 6287,4426,Found,2010,"(0.0, 0.0)"
52023,Northwest Africa 6288,293,Found,2010,"(0.0, 0.0)"
52024,Northwest Africa 6289,3467,Found,2010,"(0.0, 0.0)"
52025,Northwest Africa 6290,1050,Found,2010,"(0.0, 0.0)"
52026,Northwest Africa 6291,250,Found,2010,"(0.0, 0.0)"
52027,Northwest Africa 6292,725,Found,2010,"(0.0, 0.0)"
52028,Northwest Africa 6293,575,Found,2010,"(0.0, 0.0)"
52029,Northwest Africa 6294,134.5,Found,2010,"(0.0, 0.0)"
52030,Northwest Africa 6295,66,Found,2009,"(0.0, 0.0)"
52031,Gebel Kamil,1600000,Found,2009,"(22.01833, 26.08778)"
52043,Tieret 001,602,Found,2009,"(30.74819, 10.21017)"
52044,Tieret 002,23.5,Found,2009,"(30.79576, 10.24557)"
52045,Tieret 003,17.1,Found,2009,"(30.8193, 10.2503)"
52046,Tieret 004,10.6,Found,2009,"(30.96791, 10.04587)"
52047,Tieret 005,18.3,Found,2009,"(30.96759, 10.04677)"
52048,Tieret 006,20.7,Found,2009,"(30.97153, 10.05499)"
52049,Tieret 007,11,Found,2009,"(30.97562, 10.09026)"
52050,Nova 010,51.5,Found,2010,"(0.0, 0.0)"
52051,Dhofar 1579,314.3,Found,2009,"(19.29528, 54.89278)"
52052,Jiddat al Harasis 625,62.8,Found,2009,"(19.98133, 56.46136)"
52053,Shişr 167,17.65,Found,2009,"(18.32333, 53.38767)"
52054,Ramlat as Sahmah 329,80.45,Found,2009,"(20.00125, 56.36586)"
52055,Jiddat al Harasis 626,466,Found,2010,"(19.78483, 55.95917)"
52057,Northwest Africa 6297,62.62,Found,2009,"(0.0, 0.0)"
52058,Northwest Africa 6298,233,Found,2009,"(0.0, 0.0)"
52059,Northwest Africa 6299,478,Found,2009,"(0.0, 0.0)"
52060,Northwest Africa 6300,231.3,Found,2009,"(0.0, 0.0)"
52063,Northwest Africa 6303,594,Found,2009,"(0.0, 0.0)"
52065,Northwest Africa 6305,743,Found,2009,"(0.0, 0.0)"
52066,Northwest Africa 6306,346,Found,2009,"(0.0, 0.0)"
52079,Northwest Africa 6319,79.2,Found,2008,"(0.0, 0.0)"
52080,Northwest Africa 6320,453,Found,2008,"(0.0, 0.0)"
52081,Northwest Africa 6321,324,Found,2009,"(0.0, 0.0)"
52082,Northwest Africa 6322,72.5,Found,2009,"(0.0, 0.0)"
52083,Northwest Africa 6323,172.4,Found,2009,"(0.0, 0.0)"
52084,Northwest Africa 6324,654,Found,2009,"(0.0, 0.0)"
52087,Northwest Africa 6327,222.4,Found,2010,"(0.0, 0.0)"
52088,Northwest Africa 6328,35.5,Found,2010,"(0.0, 0.0)"
52089,Northwest Africa 6329,70.8,Found,2010,"(0.0, 0.0)"
52090,Mifflin,3584,Fell,2010,"(42.9075, -90.36556)"
52091,Porto Alegre,200000,Found,2005,"(-30.03306, -51.23)"
52092,Lavras do Sul,1000,Found,1985,"(-30.8, -53.9)"
52093,Campinorte,2000000,Found,1992,"(-14.258, -49.15917)"
52094,New Deal,266,Found,2010,"(33.721, -101.8389)"
52095,Northwest Africa 6332,262.8,Found,2002,"(0.0, 0.0)"
52096,Northwest Africa 6333,610,Found,2002,"(0.0, 0.0)"
52097,Northwest Africa 6334,494.1,Found,2002,"(0.0, 0.0)"
52098,Northwest Africa 6335,839.1,Found,2002,"(0.0, 0.0)"
52099,Northwest Africa 6336,767.4,Found,2002,"(0.0, 0.0)"
52100,Northwest Africa 6337,156.7,Found,2002,"(0.0, 0.0)"
52101,Northwest Africa 6338,153.1,Found,2002,"(0.0, 0.0)"
52102,Northwest Africa 6339,176.1,Found,2002,"(0.0, 0.0)"
52112,Harper Dry Lake 029,11.56,Found,2008,"(35.04568, -117.26658)"
52119,Allan Hills 09004,221.7,Found,2009,"(0.0, 0.0)"
52120,Dominion Range 08330,18,Found,2008,"(0.0, 0.0)"
52121,Dominion Range 08331,21,Found,2008,"(0.0, 0.0)"
52122,Dominion Range 08332,24,Found,2008,"(0.0, 0.0)"
52123,Dominion Range 08333,35.6,Found,2008,"(0.0, 0.0)"
52124,Dominion Range 08336,26.1,Found,2008,"(0.0, 0.0)"
52125,Dominion Range 08338,19,Found,2008,"(0.0, 0.0)"
52126,Dominion Range 08339,34.8,Found,2008,"(0.0, 0.0)"
52127,Dominion Range 08350,7.2,Found,2008,"(0.0, 0.0)"
52128,Dominion Range 08352,14.6,Found,2008,"(0.0, 0.0)"
52129,Dominion Range 08354,6.8,Found,2008,"(0.0, 0.0)"
52130,Dominion Range 08355,8,Found,2008,"(0.0, 0.0)"
52131,Dominion Range 08356,11,Found,2008,"(0.0, 0.0)"
52132,Dominion Range 08357,8.9,Found,2008,"(0.0, 0.0)"
52133,Dominion Range 08358,9.5,Found,2008,"(0.0, 0.0)"
52134,Dominion Range 08359,21.4,Found,2008,"(0.0, 0.0)"
52135,Dominion Range 08370,4.4,Found,2008,"(0.0, 0.0)"
52136,Dominion Range 08371,5.2,Found,2008,"(0.0, 0.0)"
52137,Dominion Range 08373,4.1,Found,2008,"(0.0, 0.0)"
52138,Dominion Range 08374,4.3,Found,2008,"(0.0, 0.0)"
52139,Dominion Range 08375,1.9,Found,2008,"(0.0, 0.0)"
52140,Dominion Range 08376,9.1,Found,2008,"(0.0, 0.0)"
52141,Dominion Range 08379,1.2,Found,2008,"(0.0, 0.0)"
52142,Dominion Range 08391,80.6,Found,2008,"(0.0, 0.0)"
52143,Dominion Range 08393,34.2,Found,2008,"(0.0, 0.0)"
52144,Dominion Range 08394,42.4,Found,2008,"(0.0, 0.0)"
52145,Dominion Range 08395,53.2,Found,2008,"(0.0, 0.0)"
52146,Dominion Range 08396,44.8,Found,2008,"(0.0, 0.0)"
52147,Dominion Range 08398,59.7,Found,2008,"(0.0, 0.0)"
52148,Dominion Range 08399,85.5,Found,2008,"(0.0, 0.0)"
52149,Dominion Range 08411,47.4,Found,2008,"(0.0, 0.0)"
52150,Dominion Range 08412,37.7,Found,2008,"(0.0, 0.0)"
52151,Dominion Range 08413,32.5,Found,2008,"(0.0, 0.0)"
52152,Dominion Range 08414,42,Found,2008,"(0.0, 0.0)"
52153,Dominion Range 08415,42,Found,2008,"(0.0, 0.0)"
52154,Dominion Range 08416,82,Found,2008,"(0.0, 0.0)"
52155,Dominion Range 08417,31.5,Found,2008,"(0.0, 0.0)"
52156,Dominion Range 08418,29.6,Found,2008,"(0.0, 0.0)"
52157,Dominion Range 08419,93,Found,2008,"(0.0, 0.0)"
52158,Dominion Range 08430,108.7,Found,2008,"(0.0, 0.0)"
52159,Dominion Range 08431,128.9,Found,2008,"(0.0, 0.0)"
52160,Dominion Range 08432,59.8,Found,2008,"(0.0, 0.0)"
52161,Dominion Range 08433,65.9,Found,2008,"(0.0, 0.0)"
52162,Dominion Range 08434,85.6,Found,2008,"(0.0, 0.0)"
52163,Dominion Range 08435,60.5,Found,2008,"(0.0, 0.0)"
52164,Dominion Range 08436,147.3,Found,2008,"(0.0, 0.0)"
52165,Dominion Range 08437,45.5,Found,2008,"(0.0, 0.0)"
52166,Dominion Range 08438,113.1,Found,2008,"(0.0, 0.0)"
52167,Dominion Range 08439,106.2,Found,2008,"(0.0, 0.0)"
52168,Dominion Range 08510,166.5,Found,2008,"(0.0, 0.0)"
52169,Dominion Range 08511,124.9,Found,2008,"(0.0, 0.0)"
52170,Dominion Range 08512,208.3,Found,2008,"(0.0, 0.0)"
52171,Dominion Range 08513,102.2,Found,2008,"(0.0, 0.0)"
52172,Dominion Range 08514,67.1,Found,2008,"(0.0, 0.0)"
52173,Miller Range 07065,1.1,Found,2007,"(0.0, 0.0)"
52174,Miller Range 07099,13.1,Found,2007,"(0.0, 0.0)"
52175,Miller Range 07193,67.7,Found,2007,"(0.0, 0.0)"
52176,Miller Range 07200,88.6,Found,2007,"(0.0, 0.0)"
52177,Miller Range 07201,59.8,Found,2007,"(0.0, 0.0)"
52178,Miller Range 07202,99.1,Found,2007,"(0.0, 0.0)"
52179,Miller Range 07203,100.7,Found,2007,"(0.0, 0.0)"
52180,Miller Range 07204,244.9,Found,2007,"(0.0, 0.0)"
52181,Miller Range 07205,117.2,Found,2007,"(0.0, 0.0)"
52182,Miller Range 07206,119.5,Found,2007,"(0.0, 0.0)"
52183,Miller Range 07207,84.4,Found,2007,"(0.0, 0.0)"
52184,Miller Range 07208,191.9,Found,2007,"(0.0, 0.0)"
52185,Miller Range 07209,122.6,Found,2007,"(0.0, 0.0)"
52186,Miller Range 07210,32.4,Found,2007,"(0.0, 0.0)"
52187,Miller Range 07211,38.2,Found,2007,"(0.0, 0.0)"
52188,Miller Range 07212,32.2,Found,2007,"(0.0, 0.0)"
52189,Miller Range 07213,11.5,Found,2007,"(0.0, 0.0)"
52190,Miller Range 07214,20.3,Found,2007,"(0.0, 0.0)"
52191,Miller Range 07215,9.9,Found,2007,"(0.0, 0.0)"
52192,Miller Range 07217,8,Found,2007,"(0.0, 0.0)"
52193,Miller Range 07219,15.4,Found,2007,"(0.0, 0.0)"
52194,Miller Range 07230,21,Found,2007,"(0.0, 0.0)"
52195,Miller Range 07231,7,Found,2007,"(0.0, 0.0)"
52196,Miller Range 07232,27.8,Found,2007,"(0.0, 0.0)"
52197,Miller Range 07233,33.1,Found,2007,"(0.0, 0.0)"
52198,Miller Range 07234,29.2,Found,2007,"(0.0, 0.0)"
52199,Miller Range 07235,62.9,Found,2007,"(0.0, 0.0)"
52200,Miller Range 07237,9.6,Found,2007,"(0.0, 0.0)"
52201,Miller Range 07238,13.2,Found,2007,"(0.0, 0.0)"
52202,Miller Range 07239,11.2,Found,2007,"(0.0, 0.0)"
52203,Miller Range 07280,18.4,Found,2007,"(0.0, 0.0)"
52204,Miller Range 07281,38.9,Found,2007,"(0.0, 0.0)"
52205,Miller Range 07282,14.2,Found,2007,"(0.0, 0.0)"
52206,Miller Range 07283,14.2,Found,2007,"(0.0, 0.0)"
52207,Miller Range 07284,22.1,Found,2007,"(0.0, 0.0)"
52208,Miller Range 07285,3,Found,2007,"(0.0, 0.0)"
52209,Miller Range 07286,2.4,Found,2007,"(0.0, 0.0)"
52210,Miller Range 07287,18.7,Found,2007,"(0.0, 0.0)"
52211,Miller Range 07288,47.9,Found,2007,"(0.0, 0.0)"
52212,Miller Range 07289,42.1,Found,2007,"(0.0, 0.0)"
52213,Miller Range 07290,32.7,Found,2007,"(0.0, 0.0)"
52214,Miller Range 07291,12.3,Found,2007,"(0.0, 0.0)"
52215,Miller Range 07292,15.3,Found,2007,"(0.0, 0.0)"
52216,Miller Range 07293,16.7,Found,2007,"(0.0, 0.0)"
52217,Miller Range 07294,28.3,Found,2007,"(0.0, 0.0)"
52218,Miller Range 07295,15,Found,2007,"(0.0, 0.0)"
52219,Miller Range 07296,28.6,Found,2007,"(0.0, 0.0)"
52220,Miller Range 07297,28,Found,2007,"(0.0, 0.0)"
52221,Miller Range 07298,16,Found,2007,"(0.0, 0.0)"
52222,Miller Range 07299,31.5,Found,2007,"(0.0, 0.0)"
52223,Miller Range 07300,7.1,Found,2007,"(0.0, 0.0)"
52224,Miller Range 07302,5.2,Found,2007,"(0.0, 0.0)"
52225,Miller Range 07303,1.6,Found,2007,"(0.0, 0.0)"
52226,Miller Range 07304,10.7,Found,2007,"(0.0, 0.0)"
52227,Miller Range 07305,2.5,Found,2007,"(0.0, 0.0)"
52228,Miller Range 07306,5.8,Found,2007,"(0.0, 0.0)"
52229,Miller Range 07311,0.7,Found,2007,"(0.0, 0.0)"
52230,Miller Range 07313,1.3,Found,2007,"(0.0, 0.0)"
52231,Miller Range 07336,3.7,Found,2007,"(0.0, 0.0)"
52232,Miller Range 07338,4.9,Found,2007,"(0.0, 0.0)"
52233,Miller Range 07340,63.7,Found,2007,"(0.0, 0.0)"
52234,Miller Range 07341,32,Found,2007,"(0.0, 0.0)"
52235,Miller Range 07343,25.4,Found,2007,"(0.0, 0.0)"
52236,Miller Range 07344,13.2,Found,2007,"(0.0, 0.0)"
52237,Miller Range 07345,28.6,Found,2007,"(0.0, 0.0)"
52238,Miller Range 07346,39.7,Found,2007,"(0.0, 0.0)"
52239,Miller Range 07347,37.2,Found,2007,"(0.0, 0.0)"
52240,Miller Range 07348,23.1,Found,2007,"(0.0, 0.0)"
52241,Miller Range 07349,30.1,Found,2007,"(0.0, 0.0)"
52242,Miller Range 07350,7.4,Found,2007,"(0.0, 0.0)"
52243,Miller Range 07351,9.5,Found,2007,"(0.0, 0.0)"
52244,Miller Range 07352,28.5,Found,2007,"(0.0, 0.0)"
52245,Miller Range 07353,50.1,Found,2007,"(0.0, 0.0)"
52246,Miller Range 07354,31.9,Found,2007,"(0.0, 0.0)"
52247,Miller Range 07355,9.6,Found,2007,"(0.0, 0.0)"
52248,Miller Range 07356,12.3,Found,2007,"(0.0, 0.0)"
52249,Miller Range 07357,10.5,Found,2007,"(0.0, 0.0)"
52250,Miller Range 07359,2.8,Found,2007,"(0.0, 0.0)"
52251,Miller Range 07380,22.3,Found,2007,"(0.0, 0.0)"
52252,Miller Range 07381,21.3,Found,2007,"(0.0, 0.0)"
52253,Miller Range 07382,15.9,Found,2007,"(0.0, 0.0)"
52254,Miller Range 07384,28.6,Found,2007,"(0.0, 0.0)"
52255,Miller Range 07386,6.7,Found,2007,"(0.0, 0.0)"
52256,Miller Range 07387,15.9,Found,2007,"(0.0, 0.0)"
52257,Miller Range 07388,40.7,Found,2007,"(0.0, 0.0)"
52258,Miller Range 07389,14.4,Found,2007,"(0.0, 0.0)"
52259,Miller Range 07403,0.5,Found,2007,"(0.0, 0.0)"
52260,Miller Range 07407,1.3,Found,2007,"(0.0, 0.0)"
52261,Miller Range 07411,14.5,Found,2007,"(0.0, 0.0)"
52262,Miller Range 07421,1.1,Found,2007,"(0.0, 0.0)"
52263,Miller Range 07422,1.3,Found,2007,"(0.0, 0.0)"
52264,Miller Range 07423,1.7,Found,2007,"(0.0, 0.0)"
52265,Miller Range 07426,7.1,Found,2007,"(0.0, 0.0)"
52266,Miller Range 07427,6.1,Found,2007,"(0.0, 0.0)"
52267,Miller Range 07428,0.4,Found,2007,"(0.0, 0.0)"
52268,Miller Range 07429,1.4,Found,2007,"(0.0, 0.0)"
52269,Miller Range 07430,0.8,Found,2007,"(0.0, 0.0)"
52270,Miller Range 07431,9.5,Found,2007,"(0.0, 0.0)"
52271,Miller Range 07432,0.6,Found,2007,"(0.0, 0.0)"
52272,Miller Range 07434,1.1,Found,2007,"(0.0, 0.0)"
52273,Miller Range 07435,9,Found,2007,"(0.0, 0.0)"
52274,Miller Range 07436,9.3,Found,2007,"(0.0, 0.0)"
52275,Miller Range 07437,9.7,Found,2007,"(0.0, 0.0)"
52276,Miller Range 07438,2.5,Found,2007,"(0.0, 0.0)"
52277,Miller Range 07441,36.3,Found,2007,"(0.0, 0.0)"
52278,Miller Range 07442,31.1,Found,2007,"(0.0, 0.0)"
52279,Miller Range 07443,27.7,Found,2007,"(0.0, 0.0)"
52280,Miller Range 07446,17.8,Found,2007,"(0.0, 0.0)"
52281,Miller Range 07449,32,Found,2007,"(0.0, 0.0)"
52282,Miller Range 07450,16.4,Found,2007,"(0.0, 0.0)"
52283,Miller Range 07452,21.9,Found,2007,"(0.0, 0.0)"
52284,Miller Range 07453,11.8,Found,2007,"(0.0, 0.0)"
52285,Miller Range 07454,16,Found,2007,"(0.0, 0.0)"
52286,Miller Range 07455,16.2,Found,2007,"(0.0, 0.0)"
52287,Miller Range 07457,28.5,Found,2007,"(0.0, 0.0)"
52288,Miller Range 07458,12.2,Found,2007,"(0.0, 0.0)"
52289,Miller Range 07461,12.6,Found,2007,"(0.0, 0.0)"
52290,Miller Range 07462,36.9,Found,2007,"(0.0, 0.0)"
52291,Miller Range 07463,54.6,Found,2007,"(0.0, 0.0)"
52292,Miller Range 07464,9.6,Found,2007,"(0.0, 0.0)"
52293,Miller Range 07465,17.8,Found,2007,"(0.0, 0.0)"
52294,Miller Range 07466,11.6,Found,2007,"(0.0, 0.0)"
52295,Miller Range 07467,10.9,Found,2007,"(0.0, 0.0)"
52296,Miller Range 07468,14.4,Found,2007,"(0.0, 0.0)"
52297,Miller Range 07469,11.1,Found,2007,"(0.0, 0.0)"
52298,Miller Range 07470,12.4,Found,2007,"(0.0, 0.0)"
52299,Miller Range 07471,28.5,Found,2007,"(0.0, 0.0)"
52300,Miller Range 07472,16.1,Found,2007,"(0.0, 0.0)"
52301,Miller Range 07474,23,Found,2007,"(0.0, 0.0)"
52302,Miller Range 07475,14.8,Found,2007,"(0.0, 0.0)"
52303,Miller Range 07476,7.1,Found,2007,"(0.0, 0.0)"
52304,Miller Range 07477,2.3,Found,2007,"(0.0, 0.0)"
52305,Miller Range 07478,21.5,Found,2007,"(0.0, 0.0)"
52306,Miller Range 07479,23,Found,2007,"(0.0, 0.0)"
52307,Miller Range 07480,1.6,Found,2007,"(0.0, 0.0)"
52308,Miller Range 07481,17.3,Found,2007,"(0.0, 0.0)"
52309,Miller Range 07482,9.3,Found,2007,"(0.0, 0.0)"
52310,Miller Range 07483,2.8,Found,2007,"(0.0, 0.0)"
52311,Miller Range 07484,1.4,Found,2007,"(0.0, 0.0)"
52312,Miller Range 07491,0.4,Found,2007,"(0.0, 0.0)"
52313,Miller Range 07493,1.4,Found,2007,"(0.0, 0.0)"
52314,Miller Range 07494,8.9,Found,2007,"(0.0, 0.0)"
52315,Miller Range 07495,2.9,Found,2007,"(0.0, 0.0)"
52316,Miller Range 07496,8.5,Found,2007,"(0.0, 0.0)"
52317,Miller Range 07498,18.8,Found,2007,"(0.0, 0.0)"
52318,Miller Range 07499,6.6,Found,2007,"(0.0, 0.0)"
52319,Miller Range 07505,1.8,Found,2007,"(0.0, 0.0)"
52320,Miller Range 07506,5.2,Found,2007,"(0.0, 0.0)"
52321,Miller Range 07513,10.5,Found,2007,"(0.0, 0.0)"
52322,Miller Range 07530,2.5,Found,2007,"(0.0, 0.0)"
52323,Miller Range 07533,2.4,Found,2007,"(0.0, 0.0)"
52324,Miller Range 07534,2.7,Found,2007,"(0.0, 0.0)"
52325,Miller Range 07535,4.8,Found,2007,"(0.0, 0.0)"
52326,Miller Range 07536,16.2,Found,2007,"(0.0, 0.0)"
52327,Miller Range 07537,20.8,Found,2007,"(0.0, 0.0)"
52328,Miller Range 07538,6.1,Found,2007,"(0.0, 0.0)"
52329,Miller Range 07539,8,Found,2007,"(0.0, 0.0)"
52330,Miller Range 07540,5,Found,2007,"(0.0, 0.0)"
52331,Miller Range 07541,17,Found,2007,"(0.0, 0.0)"
52332,Miller Range 07542,3,Found,2007,"(0.0, 0.0)"
52333,Miller Range 07543,8.4,Found,2007,"(0.0, 0.0)"
52334,Miller Range 07545,7.4,Found,2007,"(0.0, 0.0)"
52335,Miller Range 07547,18.8,Found,2007,"(0.0, 0.0)"
52336,Miller Range 07548,4.2,Found,2007,"(0.0, 0.0)"
52337,Miller Range 07549,5.1,Found,2007,"(0.0, 0.0)"
52338,Miller Range 07550,0.3,Found,2007,"(0.0, 0.0)"
52339,Miller Range 07551,1.3,Found,2007,"(0.0, 0.0)"
52340,Miller Range 07553,0.6,Found,2007,"(0.0, 0.0)"
52341,Miller Range 07554,0.9,Found,2007,"(0.0, 0.0)"
52342,Miller Range 07556,5.6,Found,2007,"(0.0, 0.0)"
52343,Miller Range 07557,0.2,Found,2007,"(0.0, 0.0)"
52344,Miller Range 07559,3.1,Found,2007,"(0.0, 0.0)"
52345,Miller Range 07610,7.1,Found,2007,"(0.0, 0.0)"
52346,Miller Range 07611,9.8,Found,2007,"(0.0, 0.0)"
52347,Miller Range 07612,6.1,Found,2007,"(0.0, 0.0)"
52348,Miller Range 07614,1.3,Found,2007,"(0.0, 0.0)"
52349,Miller Range 07615,2.9,Found,2007,"(0.0, 0.0)"
52350,Miller Range 07617,4.3,Found,2007,"(0.0, 0.0)"
52351,Miller Range 07618,11.4,Found,2007,"(0.0, 0.0)"
52352,Miller Range 07619,8.8,Found,2007,"(0.0, 0.0)"
52353,Miller Range 07694,12.7,Found,2007,"(0.0, 0.0)"
52354,Miller Range 07710,147.1,Found,2007,"(0.0, 0.0)"
52355,Miller Range 090001,6290,Found,2009,"(0.0, 0.0)"
52356,Miller Range 090030,452.6,Found,2009,"(0.0, 0.0)"
52357,Miller Range 090032,532.2,Found,2009,"(0.0, 0.0)"
52358,Miller Range 090034,195.6,Found,2009,"(0.0, 0.0)"
52359,Miller Range 090036,244.8,Found,2009,"(0.0, 0.0)"
52360,Miller Range 090070,137.5,Found,2009,"(0.0, 0.0)"
52361,Miller Range 090072,281.5,Found,2009,"(0.0, 0.0)"
52362,Miller Range 090073,255.5,Found,2009,"(0.0, 0.0)"
52363,Miller Range 090074,136.7,Found,2009,"(0.0, 0.0)"
52364,Miller Range 090075,143.5,Found,2009,"(0.0, 0.0)"
52365,Miller Range 090076,377.7,Found,2009,"(0.0, 0.0)"
52366,Miller Range 090103,52.6,Found,2009,"(0.0, 0.0)"
52367,Miller Range 090105,119.4,Found,2009,"(0.0, 0.0)"
52368,Miller Range 090106,115.5,Found,2009,"(0.0, 0.0)"
52369,Miller Range 090107,405.2,Found,2009,"(0.0, 0.0)"
52370,Miller Range 090136,171,Found,2009,"(0.0, 0.0)"
52371,Miller Range 090995,9.8,Found,2009,"(0.0, 0.0)"
52372,Miller Range 091010,51.7,Found,2009,"(0.0, 0.0)"
52373,Miller Range 07409,2.7,Found,2007,"(0.0, 0.0)"
52374,San Juan 033,357,Found,2009,"(-25.440833, -69.868833)"
52375,San Juan 034,814,Found,2009,"(-25.440333, -69.868167)"
52376,San Juan 035,10.3,Found,2009,"(-25.439667, -69.879833)"
52377,San Juan 036,27.6,Found,2009,"(-25.4405, -69.880167)"
52378,San Juan 037,11.4,Found,2009,"(-25.439833, -69.880333)"
52379,San Juan 038,460,Found,2009,"(-25.441833, -69.881667)"
